item_points,item,team,role,opponent,score
0,Staff of Conquered Worlds,LDLC OL,mid,Solary,33
0,Steel Aura,LDLC OL,mid,Solary,33
0,Swords of Darkness,LDLC OL,mid,Solary,33
0,The Puppeteer,LDLC OL,mid,Solary,33
0,The Stalker,LDLC OL,mid,Solary,33
0,The Visionary,LDLC OL,mid,Solary,33
0,Thirsty Dagger,LDLC OL,mid,Solary,33
25,Thirsty Scythes,LDLC OL,mid,Solary,33
17,Treasurer's Wisdom,LDLC OL,mid,Solary,33
0,Trimeteor,LDLC OL,mid,Solary,33
0,Unstoppable Lightning,LDLC OL,mid,Solary,33
11,Versatil Saber,LDLC OL,mid,Solary,33
4,Wild Claw,LDLC OL,mid,Solary,33
0,Wild Spirit,LDLC OL,mid,Solary,33
0,Arcane Adrenaline,LDLC OL,bot,Solary,38
12,Arcane Explosive,LDLC OL,bot,Solary,38
0,Beast Hunter,LDLC OL,bot,Solary,38
0,Being of Light,LDLC OL,bot,Solary,38
14,Berseker Ax,LDLC OL,bot,Solary,38
12,Collecting Hammer,LDLC OL,bot,Solary,38
0,Colossal Mace,LDLC OL,bot,Solary,38
0,Conquering Staff,LDLC OL,bot,Solary,38
13,Crown of the Dwarf King,LDLC OL,bot,Solary,38
8,Dance of Death,LDLC OL,bot,Solary,38
0,Death Helper,LDLC OL,bot,Solary,38
0,Demon Claws,LDLC OL,bot,Solary,38
25,Divine Ascent,LDLC OL,bot,Solary,38
0,,LDLC OL,bot,Solary,38
0,Elemental Discharge,LDLC OL,bot,Solary,38
18,Equivalent Totem,LDLC OL,bot,Solary,38
16,Fast Furious Blade,LDLC OL,bot,Solary,38
0,Final Asteroid,LDLC OL,bot,Solary,38
7,Guardian Totem,LDLC OL,bot,Solary,38
8,Hawk's Eye,LDLC OL,bot,Solary,38
0,Heavenly Vision,LDLC OL,bot,Solary,38
10,Holy Sword,LDLC OL,bot,Solary,38
0,Huntress of Souls,LDLC OL,bot,Solary,38
0,Immortal Breastplate,LDLC OL,bot,Solary,38
0,Imperious Gauntlet,LDLC OL,bot,Solary,38
6,Incapacitor,LDLC OL,bot,Solary,38
0,Legend Aura,LDLC OL,bot,Solary,38
0,Magnetic Disintegrator,LDLC OL,bot,Solary,38
0,Meteorites,LDLC OL,bot,Solary,38
20,Obsidian Battle Plate,LDLC OL,bot,Solary,38
0,Omnipresent Amulet,LDLC OL,bot,Solary,38
0,Omnipresent Spirit,LDLC OL,bot,Solary,38
15,Perfect Scythe,LDLC OL,bot,Solary,38
18,Precise Hammer,LDLC OL,bot,Solary,38
15,Rampage Momentum,LDLC OL,bot,Solary,38
10,Rock Tomb,LDLC OL,bot,Solary,38
0,Sacred Help,LDLC OL,bot,Solary,38
0,Savage Looter,LDLC OL,bot,Solary,38
23,Scythe,LDLC OL,bot,Solary,38
18,Secret Scroll,LDLC OL,bot,Solary,38
18,Sharp Blade,LDLC OL,bot,Solary,38
0,Siege Mace,LDLC OL,bot,Solary,38
0,Soul Hunter,LDLC OL,bot,Solary,38
9,Spirit of the Squire,LDLC OL,bot,Solary,38
16,Spirit of the Warrior,LDLC OL,bot,Solary,38
0,Staff of Conquered Worlds,LDLC OL,bot,Solary,38
0,Steel Aura,LDLC OL,bot,Solary,38
0,Swords of Darkness,LDLC OL,bot,Solary,38
0,The Puppeteer,LDLC OL,bot,Solary,38
0,The Stalker,LDLC OL,bot,Solary,38
0,The Visionary,LDLC OL,bot,Solary,38
15,Thirsty Dagger,LDLC OL,bot,Solary,38
25,Thirsty Scythes,LDLC OL,bot,Solary,38
17,Treasurer's Wisdom,LDLC OL,bot,Solary,38
0,Trimeteor,LDLC OL,bot,Solary,38
0,Unstoppable Lightning,LDLC OL,bot,Solary,38
11,Versatil Saber,LDLC OL,bot,Solary,38
3,Wild Claw,LDLC OL,bot,Solary,38
0,Wild Spirit,LDLC OL,bot,Solary,38
0,Arcane Adrenaline,LDLC OL,support,Solary,20
0,Arcane Explosive,LDLC OL,support,Solary,20
0,Beast Hunter,LDLC OL,support,Solary,20
0,Being of Light,LDLC OL,support,Solary,20
0,Berseker Ax,LDLC OL,support,Solary,20
6,Collecting Hammer,LDLC OL,support,Solary,20
0,Colossal Mace,LDLC OL,support,Solary,20
24,Conquering Staff,LDLC OL,support,Solary,20
0,Crown of the Dwarf King,LDLC OL,support,Solary,20
0,Dance of Death,LDLC OL,support,Solary,20
10,Death Helper,LDLC OL,support,Solary,20
0,Demon Claws,LDLC OL,support,Solary,20
0,Divine Ascent,LDLC OL,support,Solary,20
0,,LDLC OL,support,Solary,20
0,Elemental Discharge,LDLC OL,support,Solary,20
16,Equivalent Totem,LDLC OL,support,Solary,20
0,Fast Furious Blade,LDLC OL,support,Solary,20
0,Final Asteroid,LDLC OL,support,Solary,20
22,Guardian Totem,LDLC OL,support,Solary,20
8,Hawk's Eye,LDLC OL,support,Solary,20
0,Heavenly Vision,LDLC OL,support,Solary,20
0,Holy Sword,LDLC OL,support,Solary,20
0,Huntress of Souls,LDLC OL,support,Solary,20
0,Immortal Breastplate,LDLC OL,support,Solary,20
0,Imperious Gauntlet,LDLC OL,support,Solary,20
18,Incapacitor,LDLC OL,support,Solary,20
0,Legend Aura,LDLC OL,support,Solary,20
0,Magnetic Disintegrator,LDLC OL,support,Solary,20
0,Meteorites,LDLC OL,support,Solary,20
20,Obsidian Battle Plate,LDLC OL,support,Solary,20
11,Omnipresent Amulet,LDLC OL,support,Solary,20
0,Omnipresent Spirit,LDLC OL,support,Solary,20
0,Perfect Scythe,LDLC OL,support,Solary,20
0,Precise Hammer,LDLC OL,support,Solary,20
0,Rampage Momentum,LDLC OL,support,Solary,20
0,Rock Tomb,LDLC OL,support,Solary,20
0,Sacred Help,LDLC OL,support,Solary,20
0,Savage Looter,LDLC OL,support,Solary,20
1,Scythe,LDLC OL,support,Solary,20
0,Secret Scroll,LDLC OL,support,Solary,20
0,Sharp Blade,LDLC OL,support,Solary,20
16,Siege Mace,LDLC OL,support,Solary,20
0,Soul Hunter,LDLC OL,support,Solary,20
18,Spirit of the Squire,LDLC OL,support,Solary,20
0,Spirit of the Warrior,LDLC OL,support,Solary,20
11,Staff of Conquered Worlds,LDLC OL,support,Solary,20
0,Steel Aura,LDLC OL,support,Solary,20
0,Swords of Darkness,LDLC OL,support,Solary,20
0,The Puppeteer,LDLC OL,support,Solary,20
16,The Stalker,LDLC OL,support,Solary,20
0,The Visionary,LDLC OL,support,Solary,20
0,Thirsty Dagger,LDLC OL,support,Solary,20
0,Thirsty Scythes,LDLC OL,support,Solary,20
0,Treasurer's Wisdom,LDLC OL,support,Solary,20
0,Trimeteor,LDLC OL,support,Solary,20
0,Unstoppable Lightning,LDLC OL,support,Solary,20
11,Versatil Saber,LDLC OL,support,Solary,20
0,Wild Claw,LDLC OL,support,Solary,20
0,Wild Spirit,LDLC OL,support,Solary,20
0,Baron' s Mask,LDLC OL,coach,Solary,29
26,Big Worm Hunter,LDLC OL,coach,Solary,29
22,Conquest Hammer,LDLC OL,coach,Solary,29
16,Destroyer Hammer,LDLC OL,coach,Solary,29
25,Elemental Dragon Soul,LDLC OL,coach,Solary,29
0,Eye of the Void,LDLC OL,coach,Solary,29
8,First Line,LDLC OL,coach,Solary,29
0,Golden Force,LDLC OL,coach,Solary,29
0,Killer Momentum,LDLC OL,coach,Solary,29
0,Light Swords,LDLC OL,coach,Solary,29
20,Magic Scales,LDLC OL,coach,Solary,29
17,Royal Protector,LDLC OL,coach,Solary,29
20,Scale Tearer,LDLC OL,coach,Solary,29
8,Seal of Desecration,LDLC OL,coach,Solary,29
0,Spirit of the Rift,LDLC OL,coach,Solary,29
0,Underworld Guardian,LDLC OL,coach,Solary,29
0,Arcane Adrenaline,BK ROG,top,Team GO,23
0,Arcane Explosive,BK ROG,top,Team GO,23
0,Beast Hunter,BK ROG,top,Team GO,23
0,Being of Light,BK ROG,top,Team GO,23
0,Berseker Ax,BK ROG,top,Team GO,23
0,Collecting Hammer,BK ROG,top,Team GO,23
0,Colossal Mace,BK ROG,top,Team GO,23
0,Conquering Staff,BK ROG,top,Team GO,23
0,Crown of the Dwarf King,BK ROG,top,Team GO,23
0,Dance of Death,BK ROG,top,Team GO,23
10,Death Helper,BK ROG,top,Team GO,23
0,Demon Claws,BK ROG,top,Team GO,23
0,Divine Ascent,BK ROG,top,Team GO,23
0,,BK ROG,top,Team GO,23
0,Elemental Discharge,BK ROG,top,Team GO,23
15,Equivalent Totem,BK ROG,top,Team GO,23
0,Fast Furious Blade,BK ROG,top,Team GO,23
0,Final Asteroid,BK ROG,top,Team GO,23
2,Guardian Totem,BK ROG,top,Team GO,23
0,Hawk's Eye,BK ROG,top,Team GO,23
0,Heavenly Vision,BK ROG,top,Team GO,23
0,Holy Sword,BK ROG,top,Team GO,23
0,Huntress of Souls,BK ROG,top,Team GO,23
14,Immortal Breastplate,BK ROG,top,Team GO,23
0,Imperious Gauntlet,BK ROG,top,Team GO,23
0,Incapacitor,BK ROG,top,Team GO,23
0,Legend Aura,BK ROG,top,Team GO,23
11,Magnetic Disintegrator,BK ROG,top,Team GO,23
0,Meteorites,BK ROG,top,Team GO,23
20,Obsidian Battle Plate,BK ROG,top,Team GO,23
0,Omnipresent Amulet,BK ROG,top,Team GO,23
0,Omnipresent Spirit,BK ROG,top,Team GO,23
15,Perfect Scythe,BK ROG,top,Team GO,23
0,Precise Hammer,BK ROG,top,Team GO,23
0,Rampage Momentum,BK ROG,top,Team GO,23
0,Rock Tomb,BK ROG,top,Team GO,23
0,Sacred Help,BK ROG,top,Team GO,23
0,Savage Looter,BK ROG,top,Team GO,23
11,Scythe,BK ROG,top,Team GO,23
0,Secret Scroll,BK ROG,top,Team GO,23
3,Sharp Blade,BK ROG,top,Team GO,23
0,Siege Mace,BK ROG,top,Team GO,23
0,Soul Hunter,BK ROG,top,Team GO,23
12,Spirit of the Squire,BK ROG,top,Team GO,23
0,Spirit of the Warrior,BK ROG,top,Team GO,23
0,Staff of Conquered Worlds,BK ROG,top,Team GO,23
0,Steel Aura,BK ROG,top,Team GO,23
0,Swords of Darkness,BK ROG,top,Team GO,23
0,The Puppeteer,BK ROG,top,Team GO,23
0,The Stalker,BK ROG,top,Team GO,23
0,The Visionary,BK ROG,top,Team GO,23
0,Thirsty Dagger,BK ROG,top,Team GO,23
0,Thirsty Scythes,BK ROG,top,Team GO,23
0,Treasurer's Wisdom,BK ROG,top,Team GO,23
0,Trimeteor,BK ROG,top,Team GO,23
0,Unstoppable Lightning,BK ROG,top,Team GO,23
11,Versatil Saber,BK ROG,top,Team GO,23
0,Wild Claw,BK ROG,top,Team GO,23
0,Wild Spirit,BK ROG,top,Team GO,23
0,Arcane Adrenaline,BK ROG,jungle,Team GO,28
12,Arcane Explosive,BK ROG,jungle,Team GO,28
18,Beast Hunter,BK ROG,jungle,Team GO,28
18,Being of Light,BK ROG,jungle,Team GO,28
0,Berseker Ax,BK ROG,jungle,Team GO,28
24,Collecting Hammer,BK ROG,jungle,Team GO,28
0,Colossal Mace,BK ROG,jungle,Team GO,28
0,Conquering Staff,BK ROG,jungle,Team GO,28
0,Crown of the Dwarf King,BK ROG,jungle,Team GO,28
0,Dance of Death,BK ROG,jungle,Team GO,28
10,Death Helper,BK ROG,jungle,Team GO,28
0,Demon Claws,BK ROG,jungle,Team GO,28
0,Divine Ascent,BK ROG,jungle,Team GO,28
0,,BK ROG,jungle,Team GO,28
18,Elemental Discharge,BK ROG,jungle,Team GO,28
14,Equivalent Totem,BK ROG,jungle,Team GO,28
0,Fast Furious Blade,BK ROG,jungle,Team GO,28
0,Final Asteroid,BK ROG,jungle,Team GO,28
2,Guardian Totem,BK ROG,jungle,Team GO,28
0,Hawk's Eye,BK ROG,jungle,Team GO,28
0,Heavenly Vision,BK ROG,jungle,Team GO,28
0,Holy Sword,BK ROG,jungle,Team GO,28
0,Huntress of Souls,BK ROG,jungle,Team GO,28
14,Immortal Breastplate,BK ROG,jungle,Team GO,28
0,Imperious Gauntlet,BK ROG,jungle,Team GO,28
6,Incapacitor,BK ROG,jungle,Team GO,28
0,Legend Aura,BK ROG,jungle,Team GO,28
0,Magnetic Disintegrator,BK ROG,jungle,Team GO,28
0,Meteorites,BK ROG,jungle,Team GO,28
20,Obsidian Battle Plate,BK ROG,jungle,Team GO,28
0,Omnipresent Amulet,BK ROG,jungle,Team GO,28
0,Omnipresent Spirit,BK ROG,jungle,Team GO,28
0,Perfect Scythe,BK ROG,jungle,Team GO,28
0,Precise Hammer,BK ROG,jungle,Team GO,28
0,Rampage Momentum,BK ROG,jungle,Team GO,28
10,Rock Tomb,BK ROG,jungle,Team GO,28
20,Sacred Help,BK ROG,jungle,Team GO,28
0,Savage Looter,BK ROG,jungle,Team GO,28
8,Scythe,BK ROG,jungle,Team GO,28
0,Secret Scroll,BK ROG,jungle,Team GO,28
6,Sharp Blade,BK ROG,jungle,Team GO,28
0,Siege Mace,BK ROG,jungle,Team GO,28
0,Soul Hunter,BK ROG,jungle,Team GO,28
12,Spirit of the Squire,BK ROG,jungle,Team GO,28
0,Spirit of the Warrior,BK ROG,jungle,Team GO,28
0,Staff of Conquered Worlds,BK ROG,jungle,Team GO,28
18,Steel Aura,BK ROG,jungle,Team GO,28
0,Swords of Darkness,BK ROG,jungle,Team GO,28
0,The Puppeteer,BK ROG,jungle,Team GO,28
0,The Stalker,BK ROG,jungle,Team GO,28
0,The Visionary,BK ROG,jungle,Team GO,28
0,Thirsty Dagger,BK ROG,jungle,Team GO,28
0,Thirsty Scythes,BK ROG,jungle,Team GO,28
0,Treasurer's Wisdom,BK ROG,jungle,Team GO,28
0,Trimeteor,BK ROG,jungle,Team GO,28
0,Unstoppable Lightning,BK ROG,jungle,Team GO,28
11,Versatil Saber,BK ROG,jungle,Team GO,28
14,Wild Claw,BK ROG,jungle,Team GO,28
0,Wild Spirit,BK ROG,jungle,Team GO,28
16,Arcane Adrenaline,BK ROG,mid,Team GO,28
12,Arcane Explosive,BK ROG,mid,Team GO,28
0,Beast Hunter,BK ROG,mid,Team GO,28
0,Being of Light,BK ROG,mid,Team GO,28
14,Berseker Ax,BK ROG,mid,Team GO,28
0,Collecting Hammer,BK ROG,mid,Team GO,28
11,Colossal Mace,BK ROG,mid,Team GO,28
0,Conquering Staff,BK ROG,mid,Team GO,28
0,Crown of the Dwarf King,BK ROG,mid,Team GO,28
8,Dance of Death,BK ROG,mid,Team GO,28
0,Death Helper,BK ROG,mid,Team GO,28
0,Demon Claws,BK ROG,mid,Team GO,28
0,Divine Ascent,BK ROG,mid,Team GO,28
0,,BK ROG,mid,Team GO,28
0,Elemental Discharge,BK ROG,mid,Team GO,28
15,Equivalent Totem,BK ROG,mid,Team GO,28
0,Fast Furious Blade,BK ROG,mid,Team GO,28
0,Final Asteroid,BK ROG,mid,Team GO,28
3,Guardian Totem,BK ROG,mid,Team GO,28
0,Hawk's Eye,BK ROG,mid,Team GO,28
0,Heavenly Vision,BK ROG,mid,Team GO,28
0,Holy Sword,BK ROG,mid,Team GO,28
0,Huntress of Souls,BK ROG,mid,Team GO,28
14,Immortal Breastplate,BK ROG,mid,Team GO,28
0,Imperious Gauntlet,BK ROG,mid,Team GO,28
0,Incapacitor,BK ROG,mid,Team GO,28
0,Legend Aura,BK ROG,mid,Team GO,28
0,Magnetic Disintegrator,BK ROG,mid,Team GO,28
0,Meteorites,BK ROG,mid,Team GO,28
20,Obsidian Battle Plate,BK ROG,mid,Team GO,28
0,Omnipresent Amulet,BK ROG,mid,Team GO,28
0,Omnipresent Spirit,BK ROG,mid,Team GO,28
0,Perfect Scythe,BK ROG,mid,Team GO,28
0,Precise Hammer,BK ROG,mid,Team GO,28
15,Rampage Momentum,BK ROG,mid,Team GO,28
0,Rock Tomb,BK ROG,mid,Team GO,28
0,Sacred Help,BK ROG,mid,Team GO,28
0,Savage Looter,BK ROG,mid,Team GO,28
11,Scythe,BK ROG,mid,Team GO,28
0,Secret Scroll,BK ROG,mid,Team GO,28
12,Sharp Blade,BK ROG,mid,Team GO,28
0,Siege Mace,BK ROG,mid,Team GO,28
0,Soul Hunter,BK ROG,mid,Team GO,28
6,Spirit of the Squire,BK ROG,mid,Team GO,28
0,Spirit of the Warrior,BK ROG,mid,Team GO,28
0,Staff of Conquered Worlds,BK ROG,mid,Team GO,28
0,Steel Aura,BK ROG,mid,Team GO,28
17,Swords of Darkness,BK ROG,mid,Team GO,28
0,The Puppeteer,BK ROG,mid,Team GO,28
0,The Stalker,BK ROG,mid,Team GO,28
0,The Visionary,BK ROG,mid,Team GO,28
0,Thirsty Dagger,BK ROG,mid,Team GO,28
0,Thirsty Scythes,BK ROG,mid,Team GO,28
0,Treasurer's Wisdom,BK ROG,mid,Team GO,28
30,Trimeteor,BK ROG,mid,Team GO,28
0,Unstoppable Lightning,BK ROG,mid,Team GO,28
11,Versatil Saber,BK ROG,mid,Team GO,28
0,Wild Claw,BK ROG,mid,Team GO,28
0,Wild Spirit,BK ROG,mid,Team GO,28
0,Arcane Adrenaline,BK ROG,bot,Team GO,44
0,Arcane Explosive,BK ROG,bot,Team GO,44
0,Beast Hunter,BK ROG,bot,Team GO,44
0,Being of Light,BK ROG,bot,Team GO,44
14,Berseker Ax,BK ROG,bot,Team GO,44
30,Collecting Hammer,BK ROG,bot,Team GO,44
0,Colossal Mace,BK ROG,bot,Team GO,44
0,Conquering Staff,BK ROG,bot,Team GO,44
13,Crown of the Dwarf King,BK ROG,bot,Team GO,44
8,Dance of Death,BK ROG,bot,Team GO,44
0,Death Helper,BK ROG,bot,Team GO,44
0,Demon Claws,BK ROG,bot,Team GO,44
0,Divine Ascent,BK ROG,bot,Team GO,44
0,,BK ROG,bot,Team GO,44
0,Elemental Discharge,BK ROG,bot,Team GO,44
13,Equivalent Totem,BK ROG,bot,Team GO,44
0,Fast Furious Blade,BK ROG,bot,Team GO,44
0,Final Asteroid,BK ROG,bot,Team GO,44
6,Guardian Totem,BK ROG,bot,Team GO,44
0,Hawk's Eye,BK ROG,bot,Team GO,44
0,Heavenly Vision,BK ROG,bot,Team GO,44
10,Holy Sword,BK ROG,bot,Team GO,44
0,Huntress of Souls,BK ROG,bot,Team GO,44
0,Immortal Breastplate,BK ROG,bot,Team GO,44
0,Imperious Gauntlet,BK ROG,bot,Team GO,44
12,Incapacitor,BK ROG,bot,Team GO,44
0,Legend Aura,BK ROG,bot,Team GO,44
0,Magnetic Disintegrator,BK ROG,bot,Team GO,44
0,Meteorites,BK ROG,bot,Team GO,44
0,Obsidian Battle Plate,BK ROG,bot,Team GO,44
0,Omnipresent Amulet,BK ROG,bot,Team GO,44
0,Omnipresent Spirit,BK ROG,bot,Team GO,44
15,Perfect Scythe,BK ROG,bot,Team GO,44
18,Precise Hammer,BK ROG,bot,Team GO,44
15,Rampage Momentum,BK ROG,bot,Team GO,44
0,Rock Tomb,BK ROG,bot,Team GO,44
0,Sacred Help,BK ROG,bot,Team GO,44
0,Savage Looter,BK ROG,bot,Team GO,44
10,Scythe,BK ROG,bot,Team GO,44
18,Secret Scroll,BK ROG,bot,Team GO,44
27,Sharp Blade,BK ROG,bot,Team GO,44
16,Siege Mace,BK ROG,bot,Team GO,44
15,Soul Hunter,BK ROG,bot,Team GO,44
6,Spirit of the Squire,BK ROG,bot,Team GO,44
16,Spirit of the Warrior,BK ROG,bot,Team GO,44
0,Staff of Conquered Worlds,BK ROG,bot,Team GO,44
0,Steel Aura,BK ROG,bot,Team GO,44
17,Swords of Darkness,BK ROG,bot,Team GO,44
0,The Puppeteer,BK ROG,bot,Team GO,44
0,The Stalker,BK ROG,bot,Team GO,44
0,The Visionary,BK ROG,bot,Team GO,44
0,Thirsty Dagger,BK ROG,bot,Team GO,44
0,Thirsty Scythes,BK ROG,bot,Team GO,44
0,Treasurer's Wisdom,BK ROG,bot,Team GO,44
0,Trimeteor,BK ROG,bot,Team GO,44
18,Unstoppable Lightning,BK ROG,bot,Team GO,44
0,Versatil Saber,BK ROG,bot,Team GO,44
0,Wild Claw,BK ROG,bot,Team GO,44
0,Wild Spirit,BK ROG,bot,Team GO,44
0,Arcane Adrenaline,BK ROG,support,Team GO,29
0,Arcane Explosive,BK ROG,support,Team GO,29
0,Beast Hunter,BK ROG,support,Team GO,29
0,Being of Light,BK ROG,support,Team GO,29
0,Berseker Ax,BK ROG,support,Team GO,29
6,Collecting Hammer,BK ROG,support,Team GO,29
0,Colossal Mace,BK ROG,support,Team GO,29
24,Conquering Staff,BK ROG,support,Team GO,29
0,Crown of the Dwarf King,BK ROG,support,Team GO,29
0,Dance of Death,BK ROG,support,Team GO,29
10,Death Helper,BK ROG,support,Team GO,29
0,Demon Claws,BK ROG,support,Team GO,29
0,Divine Ascent,BK ROG,support,Team GO,29
11,,BK ROG,support,Team GO,29
0,Elemental Discharge,BK ROG,support,Team GO,29
11,Equivalent Totem,BK ROG,support,Team GO,29
0,Fast Furious Blade,BK ROG,support,Team GO,29
0,Final Asteroid,BK ROG,support,Team GO,29
16,Guardian Totem,BK ROG,support,Team GO,29
8,Hawk's Eye,BK ROG,support,Team GO,29
22,Heavenly Vision,BK ROG,support,Team GO,29
0,Holy Sword,BK ROG,support,Team GO,29
0,Huntress of Souls,BK ROG,support,Team GO,29
0,Immortal Breastplate,BK ROG,support,Team GO,29
0,Imperious Gauntlet,BK ROG,support,Team GO,29
18,Incapacitor,BK ROG,support,Team GO,29
0,Legend Aura,BK ROG,support,Team GO,29
0,Magnetic Disintegrator,BK ROG,support,Team GO,29
0,Meteorites,BK ROG,support,Team GO,29
20,Obsidian Battle Plate,BK ROG,support,Team GO,29
11,Omnipresent Amulet,BK ROG,support,Team GO,29
0,Omnipresent Spirit,BK ROG,support,Team GO,29
0,Perfect Scythe,BK ROG,support,Team GO,29
0,Precise Hammer,BK ROG,support,Team GO,29
0,Rampage Momentum,BK ROG,support,Team GO,29
0,Rock Tomb,BK ROG,support,Team GO,29
0,Sacred Help,BK ROG,support,Team GO,29
0,Savage Looter,BK ROG,support,Team GO,29
1,Scythe,BK ROG,support,Team GO,29
0,Secret Scroll,BK ROG,support,Team GO,29
6,Sharp Blade,BK ROG,support,Team GO,29
0,Siege Mace,BK ROG,support,Team GO,29
0,Soul Hunter,BK ROG,support,Team GO,29
15,Spirit of the Squire,BK ROG,support,Team GO,29
0,Spirit of the Warrior,BK ROG,support,Team GO,29
11,Staff of Conquered Worlds,BK ROG,support,Team GO,29
0,Steel Aura,BK ROG,support,Team GO,29
0,Swords of Darkness,BK ROG,support,Team GO,29
20,The Puppeteer,BK ROG,support,Team GO,29
16,The Stalker,BK ROG,support,Team GO,29
18,The Visionary,BK ROG,support,Team GO,29
0,Thirsty Dagger,BK ROG,support,Team GO,29
0,Thirsty Scythes,BK ROG,support,Team GO,29
0,Treasurer's Wisdom,BK ROG,support,Team GO,29
0,Trimeteor,BK ROG,support,Team GO,29
0,Unstoppable Lightning,BK ROG,support,Team GO,29
11,Versatil Saber,BK ROG,support,Team GO,29
0,Wild Claw,BK ROG,support,Team GO,29
0,Wild Spirit,BK ROG,support,Team GO,29
20,Baron' s Mask,BK ROG,coach,Team GO,28
13,Big Worm Hunter,BK ROG,coach,Team GO,28
22,Conquest Hammer,BK ROG,coach,Team GO,28
16,Destroyer Hammer,BK ROG,coach,Team GO,28
0,Elemental Dragon Soul,BK ROG,coach,Team GO,28
16,Eye of the Void,BK ROG,coach,Team GO,28
8,First Line,BK ROG,coach,Team GO,28
23,Golden Force,BK ROG,coach,Team GO,28
22,Killer Momentum,BK ROG,coach,Team GO,28
12,Light Swords,BK ROG,coach,Team GO,28
20,Magic Scales,BK ROG,coach,Team GO,28
17,Royal Protector,BK ROG,coach,Team GO,28
15,Scale Tearer,BK ROG,coach,Team GO,28
8,Seal of Desecration,BK ROG,coach,Team GO,28
20,Spirit of the Rift,BK ROG,coach,Team GO,28
15,Underworld Guardian,BK ROG,coach,Team GO,28
0,Arcane Adrenaline,Team GO,top,BK ROG,-9
12,Arcane Explosive,Team GO,top,BK ROG,-9
0,Beast Hunter,Team GO,top,BK ROG,-9
0,Being of Light,Team GO,top,BK ROG,-9
0,Berseker Ax,Team GO,top,BK ROG,-9
12,Collecting Hammer,Team GO,top,BK ROG,-9
0,Colossal Mace,Team GO,top,BK ROG,-9
0,Conquering Staff,Team GO,top,BK ROG,-9
0,Crown of the Dwarf King,Team GO,top,BK ROG,-9
0,Dance of Death,Team GO,top,BK ROG,-9
0,Death Helper,Team GO,top,BK ROG,-9
17,Demon Claws,Team GO,top,BK ROG,-9
0,Divine Ascent,Team GO,top,BK ROG,-9
0,,Team GO,top,BK ROG,-9
0,Elemental Discharge,Team GO,top,BK ROG,-9
14,Equivalent Totem,Team GO,top,BK ROG,-9
16,Fast Furious Blade,Team GO,top,BK ROG,-9
0,Final Asteroid,Team GO,top,BK ROG,-9
3,Guardian Totem,Team GO,top,BK ROG,-9
0,Hawk's Eye,Team GO,top,BK ROG,-9
0,Heavenly Vision,Team GO,top,BK ROG,-9
0,Holy Sword,Team GO,top,BK ROG,-9
19,Huntress of Souls,Team GO,top,BK ROG,-9
0,Immortal Breastplate,Team GO,top,BK ROG,-9
30,Imperious Gauntlet,Team GO,top,BK ROG,-9
0,Incapacitor,Team GO,top,BK ROG,-9
0,Legend Aura,Team GO,top,BK ROG,-9
0,Magnetic Disintegrator,Team GO,top,BK ROG,-9
0,Meteorites,Team GO,top,BK ROG,-9
0,Obsidian Battle Plate,Team GO,top,BK ROG,-9
0,Omnipresent Amulet,Team GO,top,BK ROG,-9
0,Omnipresent Spirit,Team GO,top,BK ROG,-9
15,Perfect Scythe,Team GO,top,BK ROG,-9
0,Precise Hammer,Team GO,top,BK ROG,-9
0,Rampage Momentum,Team GO,top,BK ROG,-9
0,Rock Tomb,Team GO,top,BK ROG,-9
0,Sacred Help,Team GO,top,BK ROG,-9
0,Savage Looter,Team GO,top,BK ROG,-9
13,Scythe,Team GO,top,BK ROG,-9
0,Secret Scroll,Team GO,top,BK ROG,-9
0,Sharp Blade,Team GO,top,BK ROG,-9
0,Siege Mace,Team GO,top,BK ROG,-9
0,Soul Hunter,Team GO,top,BK ROG,-9
0,Spirit of the Squire,Team GO,top,BK ROG,-9
0,Spirit of the Warrior,Team GO,top,BK ROG,-9
0,Staff of Conquered Worlds,Team GO,top,BK ROG,-9
0,Steel Aura,Team GO,top,BK ROG,-9
0,Swords of Darkness,Team GO,top,BK ROG,-9
0,The Puppeteer,Team GO,top,BK ROG,-9
0,The Stalker,Team GO,top,BK ROG,-9
0,The Visionary,Team GO,top,BK ROG,-9
0,Thirsty Dagger,Team GO,top,BK ROG,-9
0,Thirsty Scythes,Team GO,top,BK ROG,-9
0,Treasurer's Wisdom,Team GO,top,BK ROG,-9
0,Trimeteor,Team GO,top,BK ROG,-9
0,Unstoppable Lightning,Team GO,top,BK ROG,-9
0,Versatil Saber,Team GO,top,BK ROG,-9
0,Wild Claw,Team GO,top,BK ROG,-9
0,Wild Spirit,Team GO,top,BK ROG,-9
0,Arcane Adrenaline,Team GO,jungle,BK ROG,-4
0,Arcane Explosive,Team GO,jungle,BK ROG,-4
0,Beast Hunter,Team GO,jungle,BK ROG,-4
0,Being of Light,Team GO,jungle,BK ROG,-4
0,Berseker Ax,Team GO,jungle,BK ROG,-4
0,Collecting Hammer,Team GO,jungle,BK ROG,-4
0,Colossal Mace,Team GO,jungle,BK ROG,-4
0,Conquering Staff,Team GO,jungle,BK ROG,-4
0,Crown of the Dwarf King,Team GO,jungle,BK ROG,-4
0,Dance of Death,Team GO,jungle,BK ROG,-4
0,Death Helper,Team GO,jungle,BK ROG,-4
0,Demon Claws,Team GO,jungle,BK ROG,-4
0,Divine Ascent,Team GO,jungle,BK ROG,-4
0,,Team GO,jungle,BK ROG,-4
